track_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence
0E7U13bmvEccq4CtC3q0Pw,0.781,0.849,0.0396,0.0123,0.000523,0.0602,0.495
4SfpKxHllPOX74HE7L9iTI,0.546,0.952,0.0414,0.0075,0.743,0.243,0.239
6PnGujnRXNLYNkncUjlx32,0.879,0.731,0.0715,0.0584,0.455,0.0595,0.945
2bySWrm7uc1BewjJQrVHkq,0.716,0.438,0.261,0.332,0.0,0.114,0.269
0hDH0L4aEPK6UV8mbrFwQ0,0.491,0.921,0.129,0.124,0.000108,0.0595,0.222
4klAoEgBUf5caLNhU4dR8S,0.587,0.767,0.0314,0.00674,0.964,0.176,0.408
4eBTLtz1QVOkpXlsQbvUkN,0.561,0.998,0.0811,0.0316,0.000241,0.306,0.726
58zsLZPvfflaiIbNWoA22O,0.602,0.707,0.302,0.393,0.0,0.165,0.554
4V6OWbOKcaWwZ2oDdBVQ3l,0.807,0.614,0.0612,0.5,2.96e-05,0.693,0.814
7DCiOOtP3baRrHoSzlkNuj,0.794,0.925,0.0625,0.0118,0.32,0.197,0.924
4bmqCyU3YCgc91Iizkrn1H,0.476,0.915,0.0483,0.000464,6.36e-06,0.221,0.399
6Vogjnj9g26PaYVqYs996p,0.633,0.837,0.0732,0.0301,0.0,0.128,0.542
5kM1MTkDfvvPDkw9KVSEBC,0.571,0.587,0.031,0.185,9e-06,0.0853,0.818
1XbdJk1OhFAa5ZUWMkMCCG,0.806,0.727,0.0431,0.491,0.00396,0.0722,0.89
2pkBfMJqLNvJoFsEXmgoJI,0.617,0.762,0.0334,0.604,0.0,0.0815,0.732
5tYlnkguNNQmVrsHiXT9Bx,0.329,0.126,0.0352,0.954,1.11e-05,0.108,0.176
10rIXBFUX53qx2yMuivDVK,0.611,0.636,0.0273,0.0285,1.39e-06,0.07,0.969
51ZkxRybfucu0XVebSe9W0,0.48,0.727,0.0864,0.442,0.252,0.0812,0.631
1vViUoB7DpXUX10isPj7YL,0.427,0.00442,0.0424,0.994,0.897,0.107,0.278
1lkFFOpo86cwnwufVnCqus,0.565,0.833,0.0353,0.0211,2.71e-05,0.226,0.332
2UwXbCqVQfg5UmVNC54ZCS,0.32,0.261,0.0403,0.451,0.0,0.0816,0.366
6rJJizfaWk7ZkOY4KNOcIS,0.634,0.773,0.0325,0.000198,3.12e-05,0.0999,0.398
662L7eGwWhmYqYp9zXYcgA,0.484,0.332,0.037,0.787,0.0,0.373,0.683
6zU8zV0PKEYqRqIxzwZuQy,0.832,0.662,0.403,0.248,0.0,0.067,0.867
6KHJPfbBFbSTFYi5cbQ0rE,0.565,0.632,0.0305,0.56,0.458,0.0842,0.658
5ejPyznLS8W9KNBZJZpNvu,0.676,0.675,0.0466,0.449,1.55e-05,0.0503,0.685
0QGgaZqvTWevxHXKEeN59t,0.52,0.66,0.136,0.00517,0.000106,0.145,0.792
3hhq0bgUAFOVpU8UTRAOSv,0.604,0.827,0.155,0.443,2.46e-06,0.201,0.315
6D8D5eRjLK1RUYM0xogzoW,0.506,0.415,0.389,0.838,0.0,0.158,0.564
0BET2XNs9xjzW6uQ5yvqjQ,0.432,0.0458,0.0329,0.984,0.891,0.102,0.203
4j9KDCxtCSmTLTjq6INIrC,0.508,0.118,0.0553,0.758,2.49e-06,0.0945,0.268
3ssvpmbEwlhvNgkCxPgTc2,0.473,0.749,0.0344,0.0915,0.00966,0.112,0.577
2actE8GVS9DyoXgScmF4HN,0.411,0.113,0.0584,0.971,0.201,0.129,0.69
4AlymlrsjwBvl3KTUHKLeu,0.595,0.911,0.0378,0.0538,2.41e-05,0.301,0.434
0rXUq0QEtQg4gRvd4EPHGf,0.835,0.718,0.0694,0.226,1.99e-06,0.108,0.427
1vqtj4c5aNPKkLS2LXkd4E,0.509,0.0648,0.0339,0.778,0.0282,0.11,0.192
2aO2XGt1E68DljkEShM2h0,0.616,0.677,0.0625,0.265,0.0,0.593,0.922
29pauoBt4FMsySc9UQMZvF,0.607,0.958,0.0866,0.0412,0.0,0.259,0.404
3vq7aH5bBDHGg2szzHUdUw,0.473,0.977,0.15,0.0243,0.604,0.0931,0.0449
1YyIkCcfK16V3L6usbxOXp,0.719,0.647,0.0284,0.759,0.0,0.124,0.393
16InxTXSm3cunATdpqO0H9,0.619,0.855,0.0346,0.0155,0.0,0.162,0.656
7dYy3zJtODpg8OxjW6o3UN,0.431,0.874,0.193,0.132,0.0,0.412,0.39
0Esga9nT74zsIrvKQrkgzL,0.242,0.99,0.219,1.42e-05,0.693,0.153,0.19
6GGMZXgnCgQKTAfE2f3Sxt,0.697,0.715,0.0396,0.365,1.48e-05,0.17,0.887
5PZ2cqh9Yem2g6cTSOLllz,0.416,0.741,0.0335,0.00804,0.0,0.273,0.286
4yGreqJT68htx4FYJJ9Ixr,0.328,0.282,0.0295,0.729,0.00723,0.11,0.371
3oWc8PRlPU51nh2gBQHQ9K,0.431,0.467,0.0355,0.579,0.0,0.124,0.341
4duaZR7tQhxDhnAhFNydS1,0.16,0.993,0.332,4.98e-05,0.629,0.341,0.256
784ciPkyq56bIFuynqHfn8,0.542,0.662,0.0341,0.518,0.000892,0.127,0.66
0qFgvQk7s2hG52Um1wsPvS,0.474,0.854,0.076,0.698,0.000614,0.987,0.463
5pq4v03P5PxMcnCagg4S3Z,0.633,0.299,0.0353,0.833,0.0,0.109,0.341
5pNXsc6Vu9pY33RN5FoMGc,0.61,0.75,0.0412,0.00533,0.0,0.199,0.354
6VJhwYGJCtpvkHpznyvjjP,0.808,0.807,0.297,0.254,0.0,0.394,0.65
0k5APHBP2corpOGGsf1uWZ,0.75,0.593,0.329,0.216,0.0,0.295,0.598
3JSltrBE2Pe4lSDOtH5rwO,0.526,0.837,0.901,0.738,2.01e-06,0.676,0.363
1ifMJraYUkVtRHeDBBs1PQ,0.67,0.381,0.0336,0.844,0.00348,0.376,0.554
3ylvFvzinMnNUYbFc5uQZL,0.68,0.778,0.567,0.843,0.0,0.587,0.823
59045ItmzUQOThHA1C1yJF,0.875,0.81,0.0714,0.0745,0.903,0.0896,0.133
1qWPk0Q7mSeToxCqDVzVwh,0.736,0.897,0.0529,0.00186,0.869,0.0585,0.585
7r9kOxiNDnkAg5QKqtyjVk,0.293,0.237,0.0284,0.78,0.0,0.11,0.108
3BlCwgDsg0FYDfsZuYz7CD,0.532,0.948,0.0955,0.00533,0.0,0.148,0.187
4eO3uE6IJVbT5Xex1DrmbE,0.577,0.632,0.301,0.0969,0.0,0.244,0.683
2LRKRBdcYaWqy4wSyvIEIp,0.456,0.847,0.0552,0.00178,0.00542,0.328,0.86
5hGrVEE49LCkPibt2XTaGy,0.739,0.893,0.329,0.622,0.0,0.136,0.794
0EUJYK8k8lGaIAoubwalCu,0.624,0.929,0.226,0.349,0.0,0.646,0.817
43lt9OlzJgSAXEOmR0zcuX,0.594,0.889,0.0606,0.462,0.000283,0.0822,0.784
6C1RD7YQVvt3YQj0CmuTeu,0.813,0.56,0.0618,0.108,0.0,0.268,0.287
3reyHrjQqNBv35CBKKfX2s,0.732,0.966,0.16,0.0242,0.108,0.268,0.0941
1vMwLJpOKxgNhEJw7mtM5I,0.445,0.991,0.152,1.12e-05,0.000805,0.0913,0.28
5ZCamgcqvkckdf2FdfYuth,0.623,0.488,0.029,0.5,0.000211,0.131,0.169
5Kbk6C4AiUFB15XxDMtG0e,0.25,0.228,0.0364,0.811,0.000166,0.199,0.198
4tW0KhSVtFrtxl8KQHGVEQ,0.574,0.544,0.0277,0.429,0.0,0.0912,0.535
11KrAxEjmdfiOvO0mmC3kJ,0.56,0.414,0.03,0.27,1.08e-05,0.0656,0.423
6YyizHBnH22hpC4R3CwJK5,0.425,0.728,0.0286,0.00468,2.62e-06,0.172,0.164
4Ohepr2J1G5LJ8I6fvDq1x,0.252,0.047,0.04,0.953,0.00194,0.116,0.199
3F2O31U3y4JFJnFsko7sAi,0.392,0.957,0.474,0.00274,0.0163,0.382,0.164
14oP6leIOPTvqP6zEcpW4Y,0.127,0.412,0.0349,0.903,0.903,0.0898,0.0838
2MJz8BxxMsERULatmBikDH,0.813,0.415,0.0349,0.777,0.0,0.131,0.667
0SE9NE9QFzRhmsZqDGrbXo,0.374,0.932,0.361,0.0115,1.33e-06,0.42,0.452
0VrqeZURszLwO3p5HpjfnO,0.262,0.677,0.0528,0.447,0.0,0.205,0.365
13WxzbRxMtdv4IfJlwX5K5,0.523,0.748,0.119,0.678,1.42e-05,0.974,0.762
7vsGA3lCddar3VOGEAdgfi,0.594,0.954,0.256,0.00221,0.49,0.444,0.231
0d27ucFjvcG6PY6q6lL2c5,0.408,0.447,0.0413,0.435,0.0276,0.0994,0.377
0SNGu5dJ0CB1gRoKRIoz9H,0.739,0.417,0.031,0.276,0.0268,0.108,0.279
6t7XOZk8Hv07QJOZVHekFv,0.63,0.505,0.0433,0.691,0.0,0.084,0.367
7FLAGkb47vkvzaAjIGwGYf,0.682,0.832,0.0462,0.00281,0.00159,0.749,0.555
5fzii5v8A2PmlvML2ziF9n,0.19,0.187,0.0404,0.924,5.08e-06,0.0887,0.25
2IVab0m6jTd7uk224PrpV5,0.239,0.231,0.0344,0.909,0.000305,0.0796,0.0945
2WpEHlXuYViB3tFGGwm8rr,0.209,0.993,0.144,0.000151,0.000385,0.19,0.515
7oNkfgXQ8vkprDPQFDsxUS,0.494,0.63,0.344,0.104,0.0,0.167,0.667
0WZZENH0kt3O2cBE8q5IRq,0.445,0.98,0.0731,2.45e-05,0.163,0.129,0.285
1PoZH33EGyW5aTWEFRKKWe,0.474,0.91,0.04,0.000842,0.878,0.0929,0.151
1buyVwANplE94gQQNvuESP,0.478,0.966,0.211,0.000424,0.018,0.213,0.562
2gFrejz48wRgBnBQVixUNO,0.361,0.169,0.0344,0.989,0.000171,0.0933,0.198
6YgNYWr0g96uWRHEj1tkj5,0.238,0.947,0.0651,0.00113,7.52e-05,0.255,0.325
70lgd1xHq2kbzimbjkHCf3,0.854,0.719,0.0654,0.000695,0.315,0.428,0.484
4aPlzaMuyJAkNwEdqnlMNc,0.395,0.987,0.0682,0.00146,0.0619,0.101,0.44
32pgU9U2T0GF4wv6i049ba,0.507,0.629,0.0261,0.711,0.0221,0.202,0.437
0qpZUUYDG7ktccm9CaskmB,0.536,0.937,0.898,0.883,0.0,0.876,0.285
0P2oeUu1Qc6bnMeafezTNp,0.629,0.569,0.0464,0.334,0.0,0.305,0.699
2FA4veLVh3jf7O8q5VhNh5,0.719,0.683,0.0328,0.329,0.0,0.123,0.768
4Gc4RjGYE0jljmrYBnR7A0,0.458,0.293,0.0295,0.397,0.0,0.129,0.578
4Upv7m2PCWoRn5Lk6G9Y49,0.692,0.317,0.957,0.608,0.0,0.25,0.321
0yYUFlFU2qxjz3YFVwC0FR,0.644,0.105,0.0768,0.928,0.0,0.112,0.491
6VhUQ9BFQW8ELIiW5Iy8Ar,0.409,0.953,0.0844,1.3e-05,0.175,0.467,0.163
3qvKQpE2OLPDqho3DM19N1,0.683,0.124,0.062,0.982,0.905,0.109,0.417
57SRdgtkfzKxzyd4OgEfWW,0.758,0.574,0.036,0.193,0.921,0.119,0.398
1q6ijQfwDgPFi0gXZYw8mn,0.529,0.649,0.028,0.00165,0.000209,0.11,0.151
27IvH8LRZSlEtBEN5MlTQt,0.114,0.261,0.0323,0.835,0.962,0.0973,0.0453
68EkhVWIeULhHxcbi1QhzK,0.68,0.697,0.0484,0.121,0.0,0.661,0.684
15zQwrNlaEAZRcqi1PVEaw,0.672,0.691,0.195,0.276,0.0,0.138,0.812
4XLv2HzQCVU1SmncImPh6i,0.816,0.776,0.0562,0.238,4.36e-06,0.0642,0.704
5NFXZaUersjjJuIqPbOlhF,0.448,0.838,0.068,0.013,0.0,0.212,0.269
4KVMPQ5ei2LKBaeMmcOBBA,0.571,0.72,0.076,0.223,0.000329,0.149,0.566
7uq44buuuIXVYUS79EJEMt,0.555,0.689,0.0293,0.515,1.89e-05,0.441,0.513
4vJrtcgQoULwkPyFkXNYCx,0.647,0.876,0.185,0.881,3.59e-05,0.26,0.949
2p7i9qV8ciRIwoAVOmakQu,0.59,0.687,0.101,0.658,0.00016,0.117,0.843
2Se6vKr55KFWQUwtqRqV08,0.404,0.117,0.0322,0.94,3.95e-05,0.072,0.239
3enau2GRU6Bfvo4H4zdDig,0.648,0.88,0.0602,0.0346,0.295,0.324,0.155
0H0NjRO6P3UAiMU5kJtKoW,0.524,0.487,0.0299,0.253,0.0,0.0579,0.482
70cqzB5ASlXEiHlnpRcXsu,0.569,0.577,0.0699,0.00877,0.00913,0.0758,0.961
2LXtyj95dK56ENS1QLt4IB,0.669,0.0809,0.0365,0.983,0.41,0.114,0.0922
2Vin9zMP9o4NMRMHrZBbdg,0.505,0.86,0.0952,0.00363,0.0,0.138,0.471
28kPohGGsDT7hbOZVhpB8j,0.517,0.865,0.11,0.00637,0.000493,0.112,0.107
0A0XSMfYMijiMSOOsmFbJp,0.578,0.811,0.0518,0.663,0.0,0.0747,0.92
74PbkZ34b7E1imFagxTP3z,0.725,0.592,0.199,0.012,0.000255,0.109,0.483
2kTwwYqpfiUSnjW2EOTEkt,0.654,0.943,0.0614,0.00292,0.131,0.0712,0.292
1uKkXANZ19TLuHvHsLK6VT,0.323,0.268,0.0356,0.783,8.46e-06,0.176,0.136
1nxGSNnFCpDLwm3umCOUpi,0.525,0.63,0.0317,0.00119,0.0,0.146,0.236
7wq9dxlN8HS91W4lIiwDlh,0.707,0.813,0.0693,0.252,0.0196,0.212,0.738
16b3DajNe0LzMGSEV2ZQP6,0.464,0.788,0.0405,0.144,0.0,0.195,0.186
0dHogHUS4xgLOoFBt0ko1j,0.48,0.908,0.0452,5.45e-06,0.856,0.0932,0.313
3TyQrs62Ma2oMsDZkayXFM,0.605,0.708,0.0923,0.425,0.0,0.229,0.708
6HhrMBN43RnGlGv7vIdnM5,0.547,0.886,0.0309,0.000624,0.000274,0.193,0.293
6cADMmQIIt8H9cf8Wfc2Pd,0.452,0.834,0.0428,0.0124,5.69e-06,0.291,0.513
7dZf1E475t9raui9KSVC0L,0.134,0.0267,0.0408,0.861,0.938,0.102,0.0396
4d2iyTqXpqavs58Zso5CV6,0.858,0.562,0.0457,0.964,0.876,0.0667,0.894
5G5NQGoEtCh10M2Qdplhcj,0.474,0.776,0.168,0.133,0.0,0.209,0.397
5Z8xYKa1RBzn9zRImC6Dyi,0.625,0.782,0.0446,0.0512,0.00546,0.109,0.464
5EDz9U8TS0spv8IH5sGHLw,0.393,0.444,0.0289,0.431,0.0,0.175,0.225
2mSIu1ZPo22Ihx3EwS4E6h,0.6,0.754,0.0488,0.0688,0.0,0.151,0.641
5miPNj0EXXG8nlTZ11D3Tp,0.59,0.865,0.946,0.797,0.0,0.67,0.314
0XhkkzxjFoIrEryQtDz0Uv,0.72,0.0548,0.0414,0.992,0.922,0.117,0.301
6GeU7bmiWCjDdbedTVIIlo,0.489,0.414,0.0297,0.799,3.11e-06,0.228,0.35
0GO8y8jQk1PkHzS31d699N,0.56,0.936,0.0439,0.00847,0.0,0.161,0.371
4nMGtCN3vBJ5MrdPeuUoSP,0.42,0.997,0.218,0.00578,0.626,0.424,0.559
26k6DzNcjwyS2SmSFhmqX7,0.409,0.832,0.0422,7.77e-05,0.00266,0.0773,0.752
4DJB545MiwGPfm6Fgo09LV,0.737,0.705,0.24,0.0579,0.0,0.321,0.557
24LP47WIGZv8R8EsIzvQqR,0.62,0.893,0.0456,0.0624,0.0,0.0753,0.846
3uUuGVFu1V7jTQL60S1r8z,0.671,0.636,0.103,0.515,0.000411,0.172,0.262
2TR1vKhXhkw1kI51iQiNsz,0.481,0.34,0.0464,0.904,2.6e-05,0.0967,0.6
6N8vF6k2PfKNbVrKTHKNbp,0.751,0.196,0.085,0.89,0.932,0.0784,0.405
0DT06IKGryQWR9pYnEaA85,0.597,0.832,0.128,0.0239,6.37e-06,0.0988,0.454
39nsorOKFuVDqk6fmCmugk,0.213,0.165,0.0447,0.957,0.802,0.385,0.313
2DIoPe6gRrtIkEsQl8SJWj,0.808,0.729,0.0996,0.109,0.0,0.388,0.308
3BomnHfqKZCdPJC9bkGBjE,0.522,0.697,0.103,0.0291,0.0,0.319,0.235
3PAC15iDIHk7IWD8ShSgWh,0.332,0.422,0.0449,0.865,0.0,0.0763,0.217
1k42CHnoxIlqAJ81VE65Uc,0.49,0.777,0.0384,0.366,0.0,0.139,0.427
4ax8mK6fKao4AvbsHsGuzY,0.591,0.82,0.036,0.212,0.0,0.0885,0.809
6E9UwSfT80age2xknoMS7Y,0.473,0.401,0.0241,0.629,1.17e-05,0.154,0.345
5Jnh5dLxOh38cHsNXESnle,0.383,0.136,0.0396,0.851,0.0,0.107,0.422
4jZhFc40etYPfQuIuCjafZ,0.123,0.161,0.0401,0.971,0.859,0.0743,0.157
73zEI7VgcQh3c3tfe3Zhxj,0.519,0.984,0.118,0.000187,0.000267,0.442,0.47
1t3p66VlFQpJzK7Sx497uU,0.183,0.0112,0.33,1.14e-06,0.462,0.39,0.00142
0eYzqP1sVy0LvAc3dL5wE0,0.667,0.37,0.0303,0.9,0.866,0.109,0.22
5r1ii0fcz2euTb29EYtFsc,0.764,0.596,0.0348,0.303,1.01e-06,0.102,0.364
2H93WbEbrArY2vj4Ax94yJ,0.68,0.324,0.0279,0.876,0.012,0.151,0.665
2fXmyEIE6AtoGdo5Dm69y2,0.642,0.258,0.036,0.61,0.00178,0.128,0.074
3x4CJOkuWUq7jqjsMqbc7D,0.644,0.787,0.0828,0.27,0.0,0.0663,0.64
1feGgw5AROgqsujjSO0hAS,0.811,0.769,0.0403,0.0206,0.0,0.134,0.898
7aQT5OB4zEgyyxfRDbOBIt,0.457,0.941,0.0339,0.000136,3.12e-06,0.0896,0.704
6wpIOliVZRyTFLTGQ1fmou,0.816,0.429,0.206,0.128,0.0,0.0479,0.971
5dxDpmUuTm7r2RZOFtAl5t,0.815,0.585,0.0393,0.765,0.000879,0.118,0.688
0GUncXNah8KoaErnDd7H1L,0.242,0.354,0.0299,0.768,0.0234,0.117,0.183
6ByN6v7D5YUogv622VMGrk,0.45,0.817,0.212,0.0493,0.0432,0.168,0.0958
0rfLENWpXJIDhnqOF2IIOM,0.726,0.871,0.111,0.0714,7.87e-06,0.157,0.773
70JzODh1nveFQ39LPi1QXl,0.685,0.391,0.0435,0.744,0.0,0.142,0.443
69Tx9JvyHEMRLJxjPyFsuy,0.352,0.693,0.0628,0.000142,2.3e-05,0.12,0.151
00uTtxaqbG0jPPjPCZx37Q,0.675,0.856,0.0483,0.127,0.0,0.054,0.686
53P6FuGYsY5veR6DDGIFIs,0.198,0.0762,0.0397,0.965,0.935,0.106,0.333
06Kuvh5dM4Jf989AX8OQs6,0.628,0.366,0.0374,0.492,1.91e-05,0.0982,0.749
0tOop9KPWI8FKigU7TAAbr,0.755,0.422,0.0466,0.739,0.00183,0.241,0.815
6MiFMpNEdotPOrnMO6mwAC,0.834,0.667,0.216,0.019,0.0,0.103,0.482
3WCLIFTwAaQiuehma4uQhg,0.908,0.59,0.152,0.145,4.83e-05,0.112,0.525
6Bc5p9BJM9YPS9sZNaBp9V,0.803,0.423,0.104,0.395,0.939,0.0928,0.469
5u0zwaGbSJ9wChD2g3tydl,0.739,0.898,0.0691,0.184,0.0586,0.215,0.365
7nKBxz47S9SD79N086fuhn,0.688,0.822,0.0537,0.0642,0.0,0.241,0.66
3j8uxBy2vD1weLy6nUU6xn,0.716,0.547,0.138,0.187,0.0,0.213,0.596
23QPVBcCZ72vpuy9hLLlK2,0.464,0.785,0.0358,0.000559,0.0,0.105,0.384
6CY0N3nZ28bBdxRNjgM3xx,0.718,0.368,0.0298,0.409,0.00168,0.111,0.224
1kiTyfNdbxdwx6V5pi380k,0.492,0.685,0.0449,0.716,0.00194,0.127,0.503
6NvS4rMdQiHdr5anwyX8Dz,0.622,0.996,0.101,0.0379,0.779,0.115,0.211
4wP4Tc0B4WuWDYr0vRu4ll,0.759,0.545,0.0304,0.642,2.67e-06,0.141,0.663
12gyCnkTZFvPoF2vJBbKlK,0.615,0.608,0.0404,0.733,2.48e-06,0.118,0.653
21hXxI1sacFLlxiS1kuBi0,0.531,0.821,0.0275,0.00033,0.000474,0.317,0.321
5xYdmybQDEe6VHYY9bRXcs,0.673,0.453,0.0596,0.138,0.938,0.172,0.0377
4dWCaXMLTompf68X8srFF5,0.58,0.74,0.0423,0.258,0.297,0.103,0.367
3cMPpIfA7qBLC00IFJUJvX,0.426,0.957,0.0968,1.08e-05,0.871,0.314,0.231
17zEBtrjKKa2hwk9CxWIkX,0.746,0.806,0.159,0.151,7.39e-05,0.121,0.598
10dVVfHlZYjV4Qv9uNVgrA,0.934,0.642,0.117,0.037,0.0,0.0754,0.748
6RYEaMxLgyopcSMR98exqu,0.461,0.706,0.103,0.536,1.1e-06,0.0506,0.842
3xOvUmrduyNSi7HZKE0SpZ,0.671,0.581,0.155,0.392,0.0,0.195,0.482
6mnm2vF8ERCRrJQZeCtsbg,0.669,0.841,0.214,0.0782,8.03e-05,0.353,0.817
7o0ucA1yNNZTdCwclllu90,0.515,0.976,0.0441,9.92e-05,0.667,0.426,0.0397
5B0ralLZKd7PQAoIfKF7cM,0.63,0.244,0.377,0.992,4.6e-05,0.706,0.687
2oNhpsAOtmxkVvy8qjDlVn,0.466,0.91,0.0467,0.348,1.97e-06,0.613,0.548
0g4hWb4RzVXxE1EnwgkdrZ,0.48,0.62,0.0655,0.396,0.0,0.683,0.242
7KwJrAQMoJyUEBes3evMLv,0.362,0.871,0.0502,0.0365,0.000256,0.114,0.526
17WGulQEZE54Xhw3wIv0Ti,0.751,0.649,0.0496,0.0279,0.66,0.179,0.508
2wIRaa36K2NibZiJYw91X7,0.586,0.786,0.038,0.214,0.0,0.309,0.422
6HnTWNerzv5pB2eHvsZj2p,0.808,0.63,0.107,0.179,0.0,0.107,0.259
2iaFA4Qfq4nUpwOkgj4Ujm,0.386,0.647,0.0281,0.00734,0.0,0.0779,0.304
75SaMR1ikwoGSrrfeITsVX,0.716,0.655,0.0444,0.00857,0.162,0.0572,0.207
3y7xqINqRIrgDFkjvN468u,0.19,0.935,0.111,0.00352,0.834,0.211,0.102
30JUSi5EdQpkPvr0BgAmDV,0.819,0.839,0.29,0.0527,0.000783,0.0467,0.887
69RBhbgVjnfVzzUvFokYRC,0.698,0.443,0.0459,0.391,0.0,0.086,0.931
1TRS8VIiJq4OuNVmhHcj1r,0.682,0.179,0.0495,0.97,0.134,0.111,0.442
61nq0jg2PYWxUUiarofGBI,0.442,0.932,0.0575,0.000145,3.85e-06,0.28,0.303
0jO5cXmDkksWLsgC4I4gRC,0.759,0.913,0.0564,0.269,0.0,0.114,0.804
2qpacEyFxmbxCpIEqZkqvC,0.659,0.594,0.0261,0.162,0.846,0.632,0.851
133ocfbXXG4HTk76qgSeUb,0.522,0.574,0.0317,0.224,0.0,0.108,0.176
38y3wdFmu1gqzqGkJoxvHJ,0.533,0.831,0.0609,0.00804,0.0,0.0975,0.741
78qd8dvwea0Gosb6Fe6j3k,0.707,0.955,0.222,0.127,0.0,0.202,0.575
3trnNo4KeaUlFuUiV7iRCj,0.707,0.714,0.0311,0.436,2.89e-06,0.0919,0.229
2JpJEaNSlnnrSYLuAaR5uY,0.505,0.388,0.0414,0.975,0.000173,0.0906,0.713
5SzOhoydKT7n9q1V1wp8zb,0.447,0.953,0.0516,0.00525,4.61e-06,0.0363,0.821
0ngRF3XtGxXhFWDxeOJqfb,0.432,0.0347,0.0356,0.968,0.918,0.105,0.232
7Htc6BTuP7AMveEthpltVx,0.609,0.618,0.0239,0.678,1.23e-06,0.149,0.492
3Kj2M9gRU1Lwf5eiNjBtBp,0.549,0.989,0.194,0.00872,0.0,0.0831,0.209
67vJXKMfg5RNQl1cpbGj0C,0.52,0.932,0.0532,0.358,0.0,0.234,0.612
6tqvKcwijddZek5DfFL8SX,0.79,0.337,0.071,0.679,0.0,0.146,0.843
77Jbr7aQyYsH20luHDn7iv,0.687,0.835,0.341,0.142,0.0,0.0831,0.698
3otVu4YB9YM5yc81lUzWdQ,0.618,0.245,0.924,0.676,0.0,0.435,0.522
4ptyM8MB6Oh51Quj5OTMzk,0.479,0.445,0.033,0.556,6.5e-05,0.11,0.894
325VVodN2bVcByGxLyybTK,0.672,0.716,0.0419,0.00225,0.833,0.091,0.0735
3aN2V18W3EiW7eg5tHALpF,0.551,0.683,0.0345,0.000297,0.305,0.105,0.179
5uoDcRJK0zxL6ERRKAAF5Y,0.303,0.0347,0.0419,0.994,0.899,0.0789,0.0834
740zSgBv6PHOGAw04Ta2J2,0.704,0.668,0.129,0.538,0.137,0.0849,0.784
2QF8QGe8MJ3U9OaQQgWXNX,0.517,0.199,0.115,0.811,0.0,0.138,0.5
27VKN0lmxwTaorU8ivsZNy,0.56,0.959,0.085,6.55e-05,0.000285,0.359,0.283
1ExiDxH5nkar8fY0HDmc9W,0.625,0.859,0.0322,0.211,0.000103,0.264,0.731
2aWZdQKcviDldcTWAsgPzh,0.651,0.0816,0.0643,0.987,0.86,0.219,0.293
6yDFQ5pSSYm898mHT9J96d,0.414,0.558,0.0349,0.559,0.0,0.295,0.185
46HzdWnfVk9qiyG68TPMFk,0.758,0.875,0.0358,0.611,0.88,0.162,0.688
2SNSrWd5lLJxhMFlQeKJ36,0.494,0.75,0.0301,0.507,1.08e-05,0.369,0.797
3t0JZmC6J8EFG4Nfp2pyjT,0.436,0.141,0.0393,0.943,0.00178,0.112,0.0727
2QPBB9Vp5ZpcvLgbrnlNCc,0.569,0.966,0.0417,0.00132,0.64,0.0465,0.905
1Wm35uHkiDlb3YKPJeh5Oh,0.638,0.489,0.0278,0.582,0.0,0.0965,0.548
44TkgjaEIM0yGe7QvzCgwi,0.557,0.792,0.0328,0.155,0.0,0.256,0.88
2C9Axi3dDNtF79PbVZNqDS,0.608,0.934,0.0745,0.000791,0.0,0.378,0.438
4dtdLngITdXnwDM92HlO2z,0.628,0.806,0.0864,0.175,0.148,0.205,0.512
0i6DRuvo88axtBy2rXCdNu,0.764,0.825,0.225,0.0685,0.0,0.0914,0.474
6PbKlCZYADmjrYbm08beYT,0.41,0.808,0.0467,0.00493,0.00143,0.0666,0.332
5Rb3OxCE0BAuDfgTr4awtF,0.572,0.852,0.0322,0.00105,0.0,0.0844,0.378
6B4ltiHFcVWHALJpO2pswJ,0.505,0.525,0.0369,0.623,1.09e-05,0.135,0.745
2eG0tspnMQHYIFWqThUTQE,0.692,0.669,0.0275,0.0254,0.0,0.246,0.805
4ezDg7oxLnwj53tSi3AIoN,0.563,0.548,0.028,0.315,0.906,0.127,0.442
6T3bGOpKBWvJ2aHZvZkPsl,0.337,0.931,0.0539,0.0648,0.0729,0.156,0.547
6GSRoOG3wewHfTWnfGqB7Q,0.663,0.597,0.0557,0.141,2.22e-05,0.0602,0.472
3CeKc83EsgRPItgvlDHo5B,0.778,0.134,0.0506,0.967,0.00352,0.0936,0.287
1rC3yC70qRdRMyeGzPoZKM,0.423,0.796,0.0357,1.52e-05,0.0273,0.103,0.247
2y73PKtgnWfkGyrqFDy5HN,0.712,0.285,0.0809,0.291,0.733,0.106,0.261
4MoQw86IQwIifpS2SdM894,0.528,0.253,0.0275,0.52,0.00373,0.286,0.263
4jeJIw8nPdUiqBYiWRIP3g,0.375,0.774,0.0325,0.00145,0.0,0.0848,0.773
7LWhkYn0OVFveXTMo7dqJ9,0.714,0.86,0.091,0.0878,0.0,0.341,0.895
7JBilRCBO9bGMnyzxLwGpY,0.697,0.7,0.0731,0.0362,0.235,0.085,0.81
2Wpr8kAVSHp5RvTXhBWtwp,0.392,0.642,0.0431,0.269,0.0,0.11,0.129
